# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1780627017.14325 0.062539 0.062380 -0.004374 -0.497567 0.465222 -0.526969 0.508231 0.0035516919 0.0003298914 -0.0000167954 0.0027409067 0.0000830887 0.0037135077 0.0002892566 0.0001769923 -0.0000762977 0.0018361136 -0.0006944294 0.0006820136
1780627017.17657 0.062327 0.053367 -0.001680 -0.494045 0.465969 -0.528659 0.509227 0.0035562210 0.0003290057 -0.0000207544 0.0027409778 0.0000870588 0.0037162612 0.0002888057 0.0001784960 -0.0000765636 0.0018359907 -0.0006951715 0.0006789348
1780627017.20990 0.062145 0.043334 0.001209 -0.492964 0.465080 -0.530299 0.509382 0.0035647816 0.0003221243 -0.0000249634 0.0027365986 0.0000945651 0.0037171368 0.0002889077 0.0001806942 -0.0000772360 0.0018356566 -0.0006963278 0.0006750170
1780627017.24323 0.061970 0.032616 0.003045 -0.493666 0.465105 -0.530562 0.508405 0.0035659024 0.0003198526 -0.0000275005 0.0027347903 0.0000957906 0.0037157894 0.0002896199 0.0001827910 -0.0000777660 0.0018352372 -0.0006970450 0.0006721118
1780627017.27655 0.062146 0.021768 0.003757 -0.496836 0.465257 -0.530727 0.504995 0.0035567611 0.0003246778 -0.0000299255 0.0027385811 0.0000929493 0.0037136759 0.0002907312 0.0001851809 -0.0000781467 0.0018348772 -0.0006974135 0.0006701571
1780627017.30988 0.061030 0.010373 0.003367 -0.497260 0.464689 -0.532254 0.503490 0.0035456913 0.0003389840 -0.0000337708 0.0027494512 0.0000880935 0.0037131053 0.0002924881 0.0001872668 -0.0000782459 0.0018350416 -0.0006975965 0.0006696469
1780627017.34321 0.060613 -0.000953 0.002773 -0.497065 0.465453 -0.532675 0.502531 0.0035368582 0.0003453736 -0.0000345369 0.0027552607 0.0000888355 0.0037088178 0.0002944334 0.0001895080 -0.0000779561 0.0018343153 -0.0006979704 0.0006693037
1780627017.37654 0.059470 -0.011223 0.001816 -0.496372 0.465495 -0.533899 0.501878 0.0035384653 0.0003444624 -0.0000342139 0.0027530360 0.0000831817 0.0037078850 0.0002971035 0.0001917589 -0.0000776595 0.0018344224 -0.0006984178 0.0006703782
1780627017.40988 0.057638 -0.021280 0.000892 -0.496067 0.464877 -0.535530 0.501013 0.0035367214 0.0003451720 -0.0000355550 0.0027537360 0.0000839630 0.0037054335 0.0003001083 0.0001935529 -0.0000775650 0.0018340607 -0.0006988943 0.0006717060
1780627017.44319 0.055533 -0.030806 0.000002 -0.496798 0.464667 -0.537683 0.498171 0.0035419845 0.0003440404 -0.0000396219 0.0027543297 0.0000877061 0.0037090150 0.0003040142 0.0001950758 -0.0000773366 0.0018335065 -0.0006995025 0.0006734639
1780627017.47654 0.053279 -0.040305 -0.001015 -0.496649 0.465347 -0.539783 0.495405 0.0035390153 0.0003458642 -0.0000378735 0.0027568901 0.0000903828 0.0037080961 0.0003075457 0.0001964418 -0.0000770919 0.0018327235 -0.0007000606 0.0006754324
1780627017.50986 0.049793 -0.049073 -0.002082 -0.494520 0.464932 -0.543233 0.494152 0.0035408066 0.0003466860 -0.0000402958 0.0027588698 0.0000919414 0.0037087082 0.0003118574 0.0001974039 -0.0000767534 0.0018318895 -0.0007009067 0.0006779411
1780627017.54319 0.048871 -0.057203 -0.002569 -0.493941 0.468193 -0.544088 0.490700 0.0035292458 0.0003475231 -0.0000402661 0.0027617718 0.0000957492 0.0037031903 0.0003156069 0.0001980970 -0.0000764144 0.0018303579 -0.0007019087 0.0006804217
1780627017.57650 0.045971 -0.063320 -0.003513 -0.490789 0.470073 -0.547036 0.488783 0.0035323605 0.0003509306 -0.0000444157 0.0027641139 0.0000897793 0.0037060528 0.0003201101 0.0001989027 -0.0000763837 0.0018303118 -0.0007023503 0.0006839437
1780627017.60985 0.048171 -0.070946 -0.004553 -0.491600 0.478266 -0.539433 0.488470 0.0035278485 0.0003479456 -0.0000441372 0.0027669055 0.0000942803 0.0037020118 0.0003222748 0.0001989803 -0.0000762878 0.0018294331 -0.0007029398 0.0006856033
1780627017.64317 0.045531 -0.072664 -0.004720 -0.488999 0.478185 -0.542623 0.487627 0.0035507043 0.0003388615 -0.0000467171 0.0027540578 0.0000777065 0.0037063676 0.0003266690 0.0002004808 -0.0000766903 0.0018309178 -0.0007030767 0.0006898128
1780627017.67648 0.046578 -0.073950 -0.004804 -0.489763 0.480717 -0.540528 0.486696 0.0035356106 0.0003345064 -0.0000459164 0.0027540021 0.0000873539 0.0036956314 0.0003256314 0.0001998124 -0.0000765603 0.0018298951 -0.0007031773 0.0006885436
1780627017.70981 0.050765 -0.077587 -0.005911 -0.493699 0.486233 -0.532191 0.486428 0.0035121957 0.0003221774 -0.0000277728 0.0027454954 0.0000849726 0.0036700090 0.0003241785 0.0002010776 -0.0000764820 0.0018297583 -0.0007033328 0.0006885602
1780627017.74314 0.048497 -0.080644 -0.006756 -0.490602 0.484977 -0.534026 0.488798 0.0035316578 0.0003148331 -0.0000308143 0.0027349935 0.0000639828 0.0036796649 0.0003276744 0.0002032616 -0.0000768980 0.0018321649 -0.0007034491 0.0006927337
1780627017.77649 0.047213 -0.082158 -0.006994 -0.488870 0.484051 -0.535093 0.490282 0.0035401437 0.0003117347 -0.0000370417 0.0027321100 0.0000715243 0.0036714663 0.0003305734 0.0002027739 -0.0000767558 0.0018312237 -0.0007040719 0.0006940231
1780627017.80982 0.047063 -0.082052 -0.006945 -0.488193 0.483960 -0.534403 0.491796 0.0035397221 0.0003099117 -0.0000385507 0.0027312133 0.0000776256 0.0036614027 0.0003311703 0.0002025380 -0.0000766684 0.0018308408 -0.0007042424 0.0006938434
1780627017.84312 0.050485 -0.081230 -0.006623 -0.493025 0.486687 -0.529162 0.489949 0.0035012861 0.0003082726 -0.0000209371 0.0027319059 0.0000759916 0.0036399735 0.0003287562 0.0002031156 -0.0000764898 0.0018302848 -0.0007041271 0.0006928100
1780627017.87644 0.050329 -0.079226 -0.006850 -0.494059 0.485409 -0.529324 0.489999 0.0034846388 0.0003162416 -0.0000163717 0.0027340552 0.0000570147 0.0036342612 0.0003270611 0.0002038287 -0.0000768894 0.0018313825 -0.0007035318 0.0006921936
1780627017.90979 0.050335 -0.077000 -0.007659 -0.494765 0.484613 -0.529213 0.490195 0.0034791215 0.0003179381 -0.0000167176 0.0027359371 0.0000586706 0.0036291820 0.0003250743 0.0002032778 -0.0000767676 0.0018312831 -0.0007036021 0.0006901815
1780627017.94311 0.050363 -0.074189 -0.009496 -0.495225 0.484282 -0.528555 0.490767 0.0034787355 0.0003136872 -0.0000167561 0.0027327946 0.0000609250 0.0036246194 0.0003231443 0.0002028078 -0.0000764619 0.0018312650 -0.0007040143 0.0006883386
1780627017.97643 0.050046 -0.070231 -0.012620 -0.496455 0.484037 -0.528007 0.490356 0.0034790023 0.0003101013 -0.0000168068 0.0027302437 0.0000591032 0.0036227576 0.0003210688 0.0002024675 -0.0000759130 0.0018316679 -0.0007048118 0.0006865458
1780627018.00976 0.050678 -0.065240 -0.015847 -0.499568 0.485202 -0.525353 0.488892 0.0034703498 0.0003106094 -0.0000131109 0.0027321548 0.0000551745 0.0036188199 0.0003177532 0.0002018738 -0.0000750436 0.0018321977 -0.0007058041 0.0006838760
1780627018.04308 0.050881 -0.059805 -0.018012 -0.503033 0.483974 -0.524250 0.487738 0.0034806445 0.0003161739 -0.0000209174 0.0027342138 0.0000413690 0.0036298998 0.0003147643 0.0002006260 -0.0000747174 0.0018333980 -0.0007057239 0.0006810656
1780627018.07641 0.051055 -0.056675 -0.020358 -0.504918 0.483339 -0.523274 0.487468 0.0034871574 0.0003215771 -0.0000264196 0.0027362338 0.0000323398 0.0036337259 0.0003123352 0.0001994698 -0.0000743226 0.0018343203 -0.0007055973 0.0006785678
1780627018.10974 0.051641 -0.056277 -0.022927 -0.506718 0.484888 -0.519774 0.487807 0.0034878659 0.0003233731 -0.0000267378 0.0027366931 0.0000259233 0.0036334723 0.0003118990 0.0001993333 -0.0000738678 0.0018350765 -0.0007060607 0.0006778990
1780627018.14307 0.051814 -0.057320 -0.024445 -0.507918 0.486513 -0.516302 0.488627 0.0034976155 0.0003188867 -0.0000285967 0.0027318812 0.0000155342 0.0036368712 0.0003131877 0.0001997562 -0.0000734677 0.0018361457 -0.0007067543 0.0006789659
1780627018.17639 0.051780 -0.059122 -0.023767 -0.508942 0.487664 -0.513288 0.489589 0.0034868388 0.0003115797 -0.0000180866 0.0027264559 0.0000125625 0.0036295176 0.0003143110 0.0002006785 -0.0000734789 0.0018359187 -0.0007071454 0.0006800516
1780627018.20973 0.050847 -0.060247 -0.023438 -0.509182 0.487054 -0.512265 0.491016 0.0034668948 0.0003129362 -0.0000090067 0.0027272668 0.0000086855 0.0036217452 0.0003155777 0.0002011309 -0.0000741839 0.0018347259 -0.0007066645 0.0006812825
1780627018.24309 0.049990 -0.060482 -0.023195 -0.509510 0.486184 -0.512963 0.490809 0.0034591774 0.0003154948 -0.0000072423 0.0027297891 0.0000100606 0.0036193657 0.0003158457 0.0002009072 -0.0000742787 0.0018341331 -0.0007066595 0.0006811307
1780627018.27637 0.048443 -0.060098 -0.023481 -0.508961 0.485131 -0.515267 0.490008 0.0034576337 0.0003223667 -0.0000110636 0.0027359961 0.0000075512 0.0036224095 0.0003159497 0.0002002383 -0.0000742568 0.0018339512 -0.0007068425 0.0006807505
1780627018.30972 0.046720 -0.058745 -0.024157 -0.508327 0.483474 -0.517924 0.489501 0.0034559391 0.0003278635 -0.0000157203 0.0027402108 0.0000107014 0.0036237450 0.0003155323 0.0001993888 -0.0000741656 0.0018335937 -0.0007071257 0.0006797505
1780627018.34303 0.045505 -0.057256 -0.024678 -0.507963 0.482461 -0.519517 0.489190 0.0034550221 0.0003288470 -0.0000192779 0.0027409207 0.0000158060 0.0036239466 0.0003141881 0.0001984625 -0.0000739678 0.0018333008 -0.0007072856 0.0006779651
1780627018.37635 0.044704 -0.055808 -0.025002 -0.507754 0.481926 -0.520320 0.489080 0.0034538188 0.0003283551 -0.0000214610 0.0027405900 0.0000195934 0.0036233192 0.0003133199 0.0001978995 -0.0000738600 0.0018330883 -0.0007073393 0.0006768367
1780627018.40972 0.044488 -0.054616 -0.025081 -0.507851 0.481792 -0.520420 0.489007 0.0034519436 0.0003277149 -0.0000223864 0.0027401854 0.0000214656 0.0036223163 0.0003125365 0.0001974890 -0.0000738056 0.0018329221 -0.0007072800 0.0006759448
1780627018.44302 0.044605 -0.053440 -0.025047 -0.508082 0.481568 -0.520046 0.489384 0.0034506899 0.0003257437 -0.0000222032 0.0027385724 0.0000218487 0.0036211443 0.0003118538 0.0001973469 -0.0000738197 0.0018329509 -0.0007070356 0.0006754242
1780627018.47633 0.045066 -0.052110 -0.024879 -0.508229 0.481146 -0.520199 0.489484 0.0034467210 0.0003263550 -0.0000213584 0.0027393200 0.0000212695 0.0036200367 0.0003111329 0.0001972007 -0.0000738597 0.0018329445 -0.0007067258 0.0006749163
1780627018.50967 0.048256 -0.052964 -0.024823 -0.508908 0.484853 -0.514822 0.490804 0.0034321062 0.0003242161 -0.0000100831 0.0027385600 0.0000249867 0.0036054868 0.0003098197 0.0001976559 -0.0000737878 0.0018325234 -0.0007065151 0.0006744330
1780627018.54299 0.049841 -0.051866 -0.024371 -0.508987 0.485229 -0.514324 0.490872 0.0034337427 0.0003183094 -0.0000051245 0.0027331558 0.0000163262 0.0036041125 0.0003104193 0.0001989376 -0.0000738309 0.0018339717 -0.0007063294 0.0006761515
1780627018.57632 0.051134 -0.050468 -0.024089 -0.508982 0.485288 -0.514621 0.490508 0.0034303456 0.0003167194 -0.0000023694 0.0027320132 0.0000153921 0.0036017109 0.0003098124 0.0001992177 -0.0000739019 0.0018344092 -0.0007059274 0.0006759566
1780627018.60966 0.050977 -0.048118 -0.024427 -0.509207 0.483378 -0.518274 0.488310 0.0034145525 0.0003086798 0.0000089296 0.0027271484 0.0000218491 0.0035934532 0.0003084126 0.0001999250 -0.0000738647 0.0018343099 -0.0007055601 0.0006751028
1780627018.64297 0.051661 -0.047227 -0.024643 -0.509292 0.482994 -0.519052 0.487774 0.0034038733 0.0003126366 0.0000082347 0.0027314347 0.0000292194 0.0035915643 0.0003070509 0.0001992648 -0.0000737633 0.0018339512 -0.0007054102 0.0006736893
1780627018.67631 0.052542 -0.046526 -0.025005 -0.509550 0.483295 -0.518182 0.488131 0.0034000620 0.0003119818 0.0000090056 0.0027309913 0.0000306858 0.0035897260 0.0003067759 0.0001993570 -0.0000736094 0.0018342371 -0.0007055093 0.0006735483
1780627018.70964 0.053270 -0.046231 -0.024978 -0.510058 0.483335 -0.516974 0.488841 0.0033980934 0.0003103043 0.0000104240 0.0027295006 0.0000294309 0.0035880884 0.0003064844 0.0001995151 -0.0000735269 0.0018346191 -0.0007054786 0.0006734896
1780627018.74300 0.053731 -0.046746 -0.024826 -0.510520 0.483422 -0.516169 0.489124 0.0033934102 0.0003111448 0.0000134856 0.0027292298 0.0000261992 0.0035850005 0.0003063398 0.0001996614 -0.0000735954 0.0018347231 -0.0007053859 0.0006734492
1780627018.77629 0.053780 -0.046931 -0.024686 -0.510950 0.483724 -0.516875 0.487628 0.0033892521 0.0003099995 0.0000150636 0.0027282763 0.0000247402 0.0035834834 0.0003067884 0.0001999198 -0.0000737084 0.0018346501 -0.0007054449 0.0006738447
1780627018.80961 0.053131 -0.046713 -0.024818 -0.510267 0.483195 -0.517905 0.487774 0.0033848404 0.0003101477 0.0000162221 0.0027285968 0.0000239161 0.0035821453 0.0003067834 0.0001998665 -0.0000737546 0.0018344172 -0.0007054298 0.0006737255
1780627018.84303 0.053040 -0.046454 -0.024909 -0.510325 0.483181 -0.517718 0.487928 0.0033802368 0.0003112557 0.0000163316 0.0027299691 0.0000258354 0.0035811631 0.0003064241 0.0001995131 -0.0000737556 0.0018339991 -0.0007054368 0.0006730813
1780627018.87627 0.052521 -0.046403 -0.025587 -0.510106 0.482979 -0.518250 0.487791 0.0033748820 0.0003123943 0.0000173542 0.0027312758 0.0000255357 0.0035796037 0.0003062850 0.0001995581 -0.0000737397 0.0018340130 -0.0007054711 0.0006729540
1780627018.90959 0.052333 -0.046799 -0.025766 -0.509810 0.483135 -0.518847 0.487312 0.0033712622 0.0003126560 0.0000166746 0.0027318240 0.0000273892 0.0035789468 0.0003063504 0.0001995359 -0.0000736619 0.0018339777 -0.0007056541 0.0006728125
1780627018.94292 0.052354 -0.046802 -0.025828 -0.509321 0.483276 -0.519260 0.487243 0.0033708298 0.0003097943 0.0000167195 0.0027293076 0.0000282574 0.0035778078 0.0003064654 0.0001996322 -0.0000736363 0.0018340260 -0.0007057426 0.0006728731
1780627018.97625 0.052411 -0.046678 -0.025769 -0.508875 0.483146 -0.519685 0.487384 0.0033687579 0.0003089334 0.0000167237 0.0027287621 0.0000292865 0.0035768363 0.0003063341 0.0001996324 -0.0000736613 0.0018340379 -0.0007056727 0.0006727923
1780627019.00960 0.052140 -0.046713 -0.025823 -0.508861 0.482905 -0.520198 0.487092 0.0033645439 0.0003102091 0.0000166483 0.0027302752 0.0000300504 0.0035758187 0.0003063084 0.0001996440 -0.0000736946 0.0018339893 -0.0007056382 0.0006727573
1780627019.04290 0.051622 -0.046823 -0.026158 -0.508782 0.482936 -0.520289 0.487046 0.0033610207 0.0003108003 0.0000162865 0.0027311533 0.0000313604 0.0035747225 0.0003063254 0.0001995314 -0.0000736823 0.0018337631 -0.0007057373 0.0006725402
1780627019.07624 0.051290 -0.046796 -0.026516 -0.508727 0.483095 -0.519863 0.487400 0.0033599330 0.0003091109 0.0000161254 0.0027297610 0.0000327332 0.0035734489 0.0003062767 0.0001994089 -0.0000736050 0.0018336337 -0.0007059060 0.0006722455
1780627019.10958 0.050926 -0.046829 -0.026779 -0.508713 0.483172 -0.519575 0.487645 0.0033584902 0.0003079017 0.0000165615 0.0027287478 0.0000325871 0.0035723143 0.0003062350 0.0001993644 -0.0000735623 0.0018335911 -0.0007059954 0.0006720791
1780627019.14293 0.050481 -0.047055 -0.027032 -0.508771 0.483092 -0.519633 0.487602 0.0033556716 0.0003081708 0.0000177722 0.0027290543 0.0000303589 0.0035713863 0.0003063228 0.0001993197 -0.0000735354 0.0018334631 -0.0007061225 0.0006719622
1780627019.17622 0.050066 -0.047319 -0.027247 -0.508556 0.483181 -0.520069 0.487273 0.0033535406 0.0003077202 0.0000185666 0.0027287352 0.0000293470 0.0035703871 0.0003064496 0.0001993051 -0.0000735299 0.0018333382 -0.0007062265 0.0006719142
1780627019.20954 0.049975 -0.047190 -0.027255 -0.508223 0.483345 -0.520176 0.487345 0.0033516030 0.0003070235 0.0000183907 0.0027283143 0.0000306179 0.0035693438 0.0003065802 0.0001993197 -0.0000735433 0.0018332341 -0.0007062916 0.0006719218
1780627019.24287 0.050006 -0.046818 -0.027148 -0.508221 0.483253 -0.519889 0.487743 0.0033492913 0.0003067525 0.0000184125 0.0027282858 0.0000312181 0.0035683782 0.0003063556 0.0001992515 -0.0000735742 0.0018331768 -0.0007061913 0.0006717368
1780627019.27620 0.050009 -0.046603 -0.027058 -0.508524 0.482909 -0.519553 0.488126 0.0033467523 0.0003068333 0.0000185988 0.0027285724 0.0000315661 0.0035673452 0.0003060865 0.0001991780 -0.0000735933 0.0018331506 -0.0007060892 0.0006715261
1780627019.30952 0.049849 -0.046510 -0.026968 -0.508656 0.482632 -0.519623 0.488189 0.0033444057 0.0003068344 0.0000190776 0.0027287267 0.0000312850 0.0035663641 0.0003059873 0.0001991753 -0.0000735923 0.0018331626 -0.0007060691 0.0006714372
1780627019.34285 0.049435 -0.046334 -0.026898 -0.508490 0.482329 -0.519795 0.488477 0.0033435554 0.0003054548 0.0000190889 0.0027275735 0.0000324425 0.0035653083 0.0003058303 0.0001990372 -0.0000736290 0.0018329578 -0.0007060207 0.0006711996
1780627019.37619 0.049003 -0.046214 -0.026954 -0.508421 0.482188 -0.519597 0.488899 0.0033420903 0.0003048462 0.0000195172 0.0027270975 0.0000324526 0.0035643931 0.0003057340 0.0001988531 -0.0000736330 0.0018326900 -0.0007060688 0.0006708991
1780627019.40951 0.048679 -0.046073 -0.027023 -0.508352 0.482034 -0.519603 0.489116 0.0033396690 0.0003053497 0.0000201171 0.0027276819 0.0000320188 0.0035635722 0.0003057605 0.0001987635 -0.0000736284 0.0018325114 -0.0007061492 0.0006707440
1780627019.44283 0.048388 -0.045908 -0.027090 -0.508319 0.481871 -0.519599 0.489314 0.0033375142 0.0003055028 0.0000201320 0.0027280041 0.0000324884 0.0035628552 0.0003057031 0.0001986913 -0.0000736272 0.0018324025 -0.0007061756 0.0006705901
1780627019.47617 0.048065 -0.045807 -0.027234 -0.508356 0.481781 -0.519514 0.489456 0.0033364371 0.0003047002 0.0000205313 0.0027273129 0.0000323309 0.0035620992 0.0003055669 0.0001985945 -0.0000736148 0.0018323139 -0.0007061923 0.0006703753
1780627019.50948 0.047769 -0.045833 -0.027419 -0.508362 0.481947 -0.519259 0.489556 0.0033348399 0.0003044990 0.0000210442 0.0027271978 0.0000319863 0.0035613488 0.0003055417 0.0001985578 -0.0000735932 0.0018322686 -0.0007062521 0.0006702577
1780627019.54281 0.047491 -0.045897 -0.027488 -0.508476 0.481786 -0.519257 0.489598 0.0033333930 0.0003040807 0.0000209797 0.0027269498 0.0000327696 0.0035606272 0.0003056207 0.0001985445 -0.0000735910 0.0018321800 -0.0007063226 0.0006702179
1780627019.57615 0.047328 -0.046211 -0.027426 -0.508223 0.481957 -0.519183 0.489771 0.0033320015 0.0003037311 0.0000214433 0.0027266912 0.0000325073 0.0035599422 0.0003056668 0.0001985172 -0.0000735953 0.0018320809 -0.0007063725 0.0006701584
1780627019.60949 0.047518 -0.047099 -0.027059 -0.508162 0.481855 -0.519051 0.490075 0.0033307479 0.0003031789 0.0000216947 0.0027262657 0.0000325104 0.0035592879 0.0003059056 0.0001985808 -0.0000736359 0.0018319663 -0.0007064180 0.0006702998
1780627019.64280 0.048090 -0.048618 -0.026169 -0.508032 0.481929 -0.519041 0.490148 0.0033313777 0.0003026615 0.0000218515 0.0027259829 0.0000322010 0.0035590439 0.0003066022 0.0001989016 -0.0000737113 0.0018319686 -0.0007064378 0.0006709757
1780627019.67612 0.048644 -0.050640 -0.025053 -0.507680 0.481437 -0.519559 0.490447 0.0033298887 0.0003024874 0.0000219440 0.0027259786 0.0000326575 0.0035584592 0.0003076074 0.0001994002 -0.0000739135 0.0018319238 -0.0007063597 0.0006720272
1780627019.70945 0.049048 -0.053547 -0.023868 -0.506905 0.480835 -0.520581 0.490755 0.0033287219 0.0003020390 0.0000216012 0.0027259008 0.0000343394 0.0035579117 0.0003088571 0.0001999177 -0.0000741072 0.0018318414 -0.0007063831 0.0006731938
1780627019.74277 0.049255 -0.056984 -0.022676 -0.505748 0.480376 -0.522164 0.490717 0.0033255540 0.0003037940 0.0000205684 0.0027279868 0.0000376281 0.0035570470 0.0003108303 0.0002005930 -0.0000743446 0.0018316372 -0.0007065146 0.0006748932
1780627019.77610 0.049461 -0.060901 -0.021501 -0.504467 0.479925 -0.523761 0.490774 0.0033231780 0.0003048233 0.0000188152 0.0027295084 0.0000417578 0.0035563605 0.0003129462 0.0002011986 -0.0000745385 0.0018313792 -0.0007067266 0.0006766334
1780627019.80943 0.049446 -0.065367 -0.020420 -0.503868 0.478390 -0.525659 0.490859 0.0033226145 0.0003054369 0.0000178454 0.0027307055 0.0000455641 0.0035568027 0.0003154598 0.0002019811 -0.0000747085 0.0018312830 -0.0007069540 0.0006787896
1780627019.84276 0.049517 -0.070341 -0.019107 -0.503220 0.477219 -0.527463 0.490729 0.0033189970 0.0003081058 0.0000155365 0.0027341719 0.0000491080 0.0035566781 0.0003185308 0.0002027258 -0.0000748662 0.0018310205 -0.0007073229 0.0006813891
1780627019.87608 0.050293 -0.074522 -0.017561 -0.506814 0.474044 -0.529015 0.488432 0.0033243575 0.0003092232 0.0000171491 0.0027368448 0.0000546847 0.0035675527 0.0003223130 0.0002037085 -0.0000749881 0.0018311963 -0.0007074619 0.0006845880
